Mercado Secundário de Debêntures - Gerado em 12/02/2025 11:42:23

Data	Emissor	Código do Ativo	ISIN	Quantidade	Número de Negócios	PU Mínimo	PU Médio	PU Máximo	% PU da Curva
23/1/2025	GIGA MAIS FIBRA TELECOMUNICACOES S.A.	SUMI17	BRSUMIDBS062	624	6	939,167960	940,601207	941,059436	92,10
23/1/2025	GIGA MAIS FIBRA TELECOMUNICACOES S.A.	SUMI18	BRSUMIDBS096	3080	6	975,034262	975,034262	975,034262	95,05
23/1/2025	SUZANO S.A.	SUZBA0	BRSUZBDBS077	2509	15	934,957115	960,778625	1.007,808499	88,42
23/1/2025	SOLVI ESSENCIS AMBIENTAL S.A.	SVEA13	BRSVEADBS023	114	2	1.008,644018	1.008,651583	1.008,659148	99,92
23/1/2025	SOLVI ESSENCIS AMBIENTAL S.A.	SVEA14	BRSVEADBS031	11518	6	1.046,693764	1.046,701614	1.046,709464	100,77
23/1/2025	SOLVI ESSENCIS AMBIENTAL S.A.	SVEA22	BRSVEADBS015	1070	4	907,202914	907,209718	907,216522	101,25
23/1/2025	TEREOS ACUCAR E ENERGIA BRASIL S.A.	TAEB15	BRACGUDBS008	858	9	1.213,379981	1.217,841891	1.224,754105	97,95
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEE17	BRTAEEDBS0H3	791	10	1.279,268359	1.344,560441	1.404,087036	78,59
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEE18	BRTAEEDBS0I1	1684	54	1.074,619133	1.074,640626	1.074,662119	82,08
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEE26	BRTAEEDBS0G5	6	1	1.097,440319	1.097,440319	1.097,440319	80,34
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEA4	BRTAEEDBS0T8	1660	26	936,906236	968,983672	996,307672	89,36
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEA5	BRTAEEDBS0W2	2430	2	1.035,350026	1.035,382501	1.035,414975	99,49
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEB2	BRTAEEDBS0P6	16	1	1.029,847286	1.029,847286	1.029,847286	90,90
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEB4	BRTAEEDBS0U6	53	1	923,188524	923,188524	923,188524	85,08
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEC1	N/D	1004	2	676,538595	676,552126	676,565657	101,17
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEC2	BRTAEEDBS0Q4	226	1	1.032,843734	1.032,843734	1.032,843734	91,13
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEEC4	BRTAEEDBS0V4	261	5	937,287099	969,761263	1.000,305452	89,31
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAEED2	BRTAEEDBS0R2	305	5	929,114907	964,979475	978,715796	85,12
23/1/2025	TRANSMISSORA ALIANCA DE ENERGIA ELETRICA S/A	TAES15	BRTAEEDBS0E0	959	12	727,017711	728,946518	729,364406	100,32
23/1/2025	TIBAGI ENERGIA SPE S/A	TBEG11	BRTBEGDBS004	606	4	912,674617	919,805709	929,417335	83,37
23/1/2025	ENGIE BRASIL ENERGIA SA	TBLE26	BREGIEDBS027	162	2	1.029,928181	1.033,801622	1.036,823758	99,27
23/1/2025	TIM BRASIL SERVICOS E PARTICIPACOES S.A	TBSP11	BRTBSPDBS005	7209	17	928,008706	928,049135	928,273663	101,93
23/1/2025	AES TUCANO HOLDING II S.A	TCII11	BRTCIIDBS009	13313	4	1.082,648717	1.084,042224	1.086,193628	86,02
23/1/2025	BRASIL TECNOLOGIA E PARTICIPACAO S.A.	TEPA11	BRTEPADBS007	51	1	1.032,495423	1.032,495423	1.032,495423	93,65
23/1/2025	BRASIL TECNOLOGIA E PARTICIPACAO S.A.	TEPA22	BRTEPADBS031	6	2	999,984016	1.004,049697	1.008,115378	100,05
23/1/2025	LOCALIZA FLEET S/A	TFLE18	BRTFLEDBS070	4544	2	351,025783	351,032804	351,039825	99,98
23/1/2025	AES BRASIL OPERACOES S.A.	TIET19	BRTIETDBS0B1	4174	2	1.046,648409	1.046,668409	1.046,688409	100,45
23/1/2025	AES BRASIL OPERACOES S.A.	TIET29	BRTIETDBS0C9	45	3	1.271,986706	1.289,147782	1.292,309033	92,53
23/1/2025	TIGRE S.A PARTICIPACOES	TIGR12	BRTIGRDBS027	495	4	1.012,984705	1.021,224980	1.034,039400	99,61
23/1/2025	TIGRE S.A PARTICIPACOES	TIGR21	BRTIGRDBS019	738	4	1.034,339599	1.034,347357	1.034,355115	100,90
23/1/2025	ARGO VII TRANSMISSAO DE ENERGIA S.A	TJMM11	BRTJMMDBS008	1116	88	1.226,744656	1.226,769192	1.226,793727	97,55
23/1/2025	TELEFONICA BRASIL S/A	TLPP17	BRVIVTDBS085	3136	2	1.005,848537	1.005,856081	1.005,863625	100,18
23/1/2025	TUCANO HOLDING III S.A	TNHL11	BRTNHLDBS002	12280	6	1.100,842564	1.102,918316	1.102,937689	89,98
23/1/2025	TOTVS SA	TOTS15	BRTOTSDBS042	3232	4	1.001,471227	1.001,478738	1.001,486249	100,00
23/1/2025	TPE  - TRANSMISSORA PARAISO DE ENERGIA S.A.	TPEN11	BRTPENDBS000	260	2	1.168,645061	1.168,915640	1.169,186219	133,50
23/1/2025	MATRINCHA TRANSMISSORA DE ENERGIA TP NORTE S/A	TPNO12	BRTPNODBS017	624	4	873,635177	875,685375	876,060145	99,63
23/1/2025	GUARACIABA TRANSMISSORA DE ENERGIA TP SUL SA	TPSU12	BRTPSUDBS013	1000	86	988,456376	988,476146	988,495915	97,34
23/1/2025	TRANSENERGIA RENOVAVEL S. A.	TRER11	BRTRERDBS007	5000	1	585,117582	585,117582	585,117582	87,77
23/1/2025	TRES TENTOS AGROINDUSTRIAL S.A	TRES11	BRTTENDBS002	458	2	1.053,890214	1.053,898118	1.053,906022	101,49
23/1/2025	ARGO TRANSMISSAO DE ENERGIA S.A.	TRGO11	BRTRGODBS009	530	2	1.128,170717	1.128,302702	1.128,434686	96,83
23/1/2025	TROPICALIA TRANSMISSORA DE ENERGIA S.A.	TRPI13	BRTRPIDBS002	2110	74	1.118,925746	1.118,948125	1.118,970504	75,50
23/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLA4	BRISAEDBS046	38032	20	975,537631	978,357032	1.014,404684	90,78
23/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLA7	BRISAEDBS0B3	35960	51	923,883599	932,296314	1.013,782994	90,56
23/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLB4	BRISAEDBS053	529	18	931,949415	987,792080	1.009,056887	91,61
23/1/2025	CTEEP - COMPANHIA DE TRANSMISSAO DE ENERGIA ELETRICA PAULISTA	TRPLB7	BRISAEDBS0C1	21576	14	935,177286	937,796680	940,452030	91,12
23/1/2025	TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG	TSSG21	BRTSSGDBS016	917	4	949,343936	949,343936	949,343936	89,40
23/1/2025	TVV TERMINAL DE VILA VELHA S.A.	TVVH11	BRTVVHDBS004	170	2	849,778000	849,784373	849,790746	95,37
23/1/2025	UHE SAO SIMAO ENERGIA S/A	UHSM12	BRUHSMDBS023	404	5	1.027,317309	1.034,939716	1.046,632814	85,43
23/1/2025	LOCALIZA RENT A CAR S/A	UNDAF5	BRRENTDBS0U6	8584	4	1.017,366386	1.019,735045	1.019,966741	100,59
23/1/2025	UTE GNA I GERACAO DE ENERGIA S.A.	UNEG11	BRUNEGDBS007	16929	37	938,679104	983,887522	1.026,142814	76,72
23/1/2025	UNIPAR CARBOCLORO S/A	UNIP17	BRUNIPDBS082	142	2	1.047,773478	1.053,669490	1.059,565502	101,77
23/1/2025	UNIPAR CARBOCLORO S/A	UNIP18	BRUNIPDBS090	188	2	1.070,487763	1.070,495792	1.070,503821	103,45
23/1/2025	UNIFIQUE TELECOMUNICACOES S.A.	UNTE11	BRUNTEDBS000	241	1	808,276416	808,276416	808,276416	94,72
23/1/2025	UNIAO QUIMICA FARMACEUTICA NACIONAL S.A.	UQFN15	BRUQFNDBS060	802	2	1.002,882568	1.002,951142	1.003,019715	98,93
23/1/2025	USINA SANTA ADELIA S.A.	USAS11	BRUSASDBS009	252	4	1.163,023935	1.164,266968	1.165,510000	98,18
23/1/2025	USINA CAETE   S.A.	USCA12	BRUSCADBS029	177	5	1.004,744528	1.008,992476	1.010,000969	97,58
23/1/2025	USINA CAETE   S.A.	USCA22	BRUSCADBS037	292	12	912,152307	939,867139	948,239986	92,73
23/1/2025	USINAS SIDERURGICAS DE MG S/A - USIMINAS	USIM29	BRUSIMDBS0A1	508	1	1.012,930706	1.012,930706	1.012,930706	99,68
23/1/2025	USINAS SIDERURGICAS DE MG S/A - USIMINAS	USIMA0	BRUSIMDBS0C7	3911	1	1.022,896096	1.022,896096	1.022,896096	98,31
23/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS11	BRUTPSDBS005	4576	2	894,764215	894,764215	894,764215	97,06
23/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS12	BRUTPSDBS021	46	2	842,058418	845,377148	848,695877	93,44
23/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS21	BRUTPSDBS013	24723	6	1.253,211327	1.275,289491	1.346,085235	94,41
23/1/2025	USINA TERMELETRICA PAMPA SUL S.A.	UTPS22	BRUTPSDBS039	2000	1	1.128,143855	1.128,143855	1.128,143855	85,10
23/1/2025	VALE S/A	VALE38	BRVALEDBS077	5	1	593,840943	593,840943	593,840943	177,60
23/1/2025	VALE S/A	VALE48	BRVALEDBS085	57	1	1.204,541442	1.204,541442	1.204,541442	180,12
23/1/2025	VALE S/A	VALEA0	BRVALEDBS002	4618	21	936,770969	953,123288	975,216219	93,08
23/1/2025	VALE S/A	VALEB0	BRVALEDBS0B3	11825	40	936,950390	956,576677	1.003,298466	93,41
23/1/2025	VALE S/A	VALEC0	BRVALEDBS0C1	15470	12	932,761506	934,157775	1.008,442861	91,23
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO13	BRVAMODBS025	33	1	989,965286	989,965286	989,965286	97,60
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO14	BRVAMODBS058	1204	7	1.007,582337	1.008,768362	1.014,685301	97,35
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO23	BRVAMODBS033	248	3	935,997686	944,252164	955,493978	93,05
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO24	BRVAMODBS066	224	2	977,006190	977,483874	977,679153	94,23
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO33	BRVAMODBS041	1	1	902,939273	902,939273	902,939273	72,81
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMO34	BRVAMODBS074	29	5	925,841573	927,081605	933,033757	76,97
23/1/2025	VAMOS LOCACAO DE CAMINHOES MAQUINAS E EQUIPAMENTOS S.A.	VAMOA0	BRVAMODBS0A2	3112	7	1.028,237400	1.029,373856	1.031,521890	97,47
23/1/2025	VIBRA ENERGIA S.A	VBBR18	BRVBBRDBS078	57313	50	1.014,072811	1.014,304788	1.014,865745	99,20
23/1/2025	VIBRA ENERGIA S.A	VBBR26	BRVBBRDBS052	500	2	1.034,383885	1.034,383885	1.034,383885	99,85
23/1/2025	VIA BRASIL BR 163 CONCESSIONARIA DE RODOVIAS S.A.	VBRR11	BRVBCRDBS001	53	13	1.080,804935	1.093,527026	1.140,012133	95,13
23/1/2025	VDB F2 GERACAO DE ENERGIA S.A.	VDBF12	BRVDBFDBS012	2715	1	1.026,048792	1.026,048792	1.026,048792	111,54
23/1/2025	VERDE 08 ENERGIA  S.A.	VDEN12	BRVDENDBS010	1	1	1.415,617592	1.415,617592	1.415,617592	100,34
23/1/2025	VOTORANTIM CIMENTOS S/A	VEBMA4	BRVEBMDBS099	394	2	1.034,123276	1.034,131032	1.034,138788	101,14
23/1/2025	VERO S.A.	VERO12	BRVERODBS018	161	16	1.056,752665	1.090,020964	1.114,207253	98,31
23/1/2025	VERO S.A.	VERO13	BRVERODBS026	162	4	973,635556	989,488299	1.001,158215	92,92
23/1/2025	VERO S.A.	VERO23	BRVERODBS034	365	13	929,306527	937,974353	964,245391	89,89
23/1/2025	VERO S.A.	VERO24	BRVERODBS059	1370	17	973,479888	983,315060	1.004,051431	ND
23/1/2025	VERO S.A.	VERO34	BRVERODBS067	2	1	939,989399	939,989399	939,989399	90,58
23/1/2025	VERO S.A.	VERO44	BRVERODBS075	578	6	992,994757	1.005,908358	1.018,821959	ND
23/1/2025	VERT COMPANHIA  SECURITIZADORA	VERT15	BRVERTDBS082	592	2	1.012,736940	1.012,787579	1.012,838218	ND
23/1/2025	VIA BRASIL MT 320 CONCESSIONARIA DE RODOVIAS S/A	VIMT13	BRVIMTDBS019	12	2	935,542270	940,671719	945,801168	ND
23/1/2025	VIX LOGISTICA S/A	VIXL18	BRVIXLDBS0C0	4410	4	1.016,024083	1.016,031703	1.016,039323	100,05
23/1/2025	VLI MULTIMODAL S.A.	VLIM13	BRVLIMDBS024	1012	6	1.079,120000	1.085,247327	1.091,374654	92,46
23/1/2025	VLI MULTIMODAL S.A.	VLIM14	BRVLIMDBS032	1178	6	1.024,038566	1.024,046246	1.024,053926	94,49
23/1/2025	VLI MULTIMODAL S.A.	VLIM15	BRVLIMDBS040	10976	6	957,184233	962,630565	963,386856	91,71
23/1/2025	VRENTAL LOCACAO DE MAQUINAS E EQUIPAMENTOS S.A.	VLME11	BRVLMEDBS007	5930	8	682,858072	682,941885	683,025698	99,39
23/1/2025	SE VINEYARDS TRANSMISSAO DE ENERGIA S/A	VNYD12	BRVNYDDBS018	1248	88	1.006,299645	1.006,319771	1.006,339897	78,27
23/1/2025	VIAPAULISTA  S/A	VPLT12	BRVPLTDBS024	206	2	453,320196	453,348672	453,377148	128,33
23/1/2025	VIARONDON CONCESSIONARIA DE RODOVIA S/A	VRDN12	BRVRDNDBS012	152	4	1.059,705117	1.066,374672	1.108,682801	83,55
23/1/2025	VENTOS DE SAO CLEMENTE HOLDING S.A.	VSCL11	BRVSCLDBS008	876	72	1.017,036238	1.017,056580	1.017,076921	142,51
23/1/2025	VENTOS DE SANTO ESTEVAO HOLDING S/A	VSEH11	BRVSEHDBS002	834	82	1.098,371011	1.098,392979	1.098,414947	91,82
23/1/2025	VENTOS DE SAO JORGE HOLDING S.A.	VSJH11	BRVSJHDBS001	4	3	1.219,127612	1.221,738796	1.224,349980	100,63
23/1/2025	VENTOS DE SAO JOAO XXIII ENERGIAS RENOVAVEIS S.A.	VSJX11	BRVSJXDBS008	780	74	1.037,740930	1.037,761685	1.037,782440	92,11
23/1/2025	VENTOS DE SAO LUCIO I ENERGIAS RENOVAVEIS S.A.	VSLE11	BRVSLEDBS004	706	66	1.109,303724	1.109,325911	1.109,348097	90,77
23/1/2025	WINDEPAR HOLDING S.  A.	WDPR11	BRWDPRDBS007	5	1	962,271953	962,271953	962,271953	ND
23/1/2025	WIZ SOLUCOES E CORRETAGEM DE SEGUROS S.A.	WIZS11	BRWIZSDBS003	4798	12	1.063,645501	1.063,653478	1.063,661455	100,56
23/1/2025	XP INVESTIMENTOS  S.A.	XPVS24	BRXPVSDBS039	4849	9	1.406,984082	1.407,111700	1.407,261307	100,35
23/1/2025	TRAVESSIA SECURITIZADORA DE CREDITOS FINANCEIROS XXII S.A.	XXII11	BRXXIIDBS007	396	2	1.516,520890	1.516,596720	1.516,672550	100,00
22/1/2025	ATLAS LUIZ CARLOS COMERCIALIZADORA DE ENERGIA S.A.	ACRC21	BRACRCDBS011	84	2	956,994478	957,001656	957,008834	90,48
22/1/2025	AES CAJUINA AB1 HOLDINGS S.A.	AEAB11	BRAEABDBS007	125	7	997,909975	1.015,487968	1.035,366403	87,56
22/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGP19	BRAEGPDBS079	87500	4	1.039,490335	1.039,542312	1.039,594289	100,17
22/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA0	BRAEGPDBS087	44	4	1.001,805271	1.009,060376	1.028,104973	98,21
22/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA3	BRAEGPDBS0A0	890	18	1.057,026060	1.057,133157	1.057,240254	100,81
22/1/2025	AEGEA SANEAMENTO E PARTICIPACOES S/A	AEGPA8	BRAEGPDBS0E2	866	24	970,848207	977,945154	995,822291	97,50
22/1/2025	RGE SUL DISTRIBUIDORA DE ENERGIA S/A	AESLB7	BRAESLDBS0S2	142	4	921,392205	928,961103	936,530000	88,81
22/1/2025	AES BRASIL OPERACOES S.A.	AESOA1	BRAESODBS010	291	3	947,157344	966,216333	968,829320	89,04
22/1/2025	AGEO LESTE TERMINAIS E ARMAZENS GERAIS S.A.	AGLT12	BRAGLTDBS027	150	2	1.040,646015	1.040,653820	1.040,661625	93,77
22/1/2025	AGUAS DO PARAIBA S/A	AGPB12	BRAGPBDBS018	116	2	883,151134	883,157758	883,164382	85,11
22/1/2025	AGRO INDUSTRIAS DO VALE DO SAO FRANCISCO SA - AGROVALE	AGVF12	BRAGVLDBS015	166	6	1.202,152503	1.205,800683	1.209,439370	97,07
22/1/2025	TRIPLE PLAY BRASIL PARTICIPACOES S.A.	ALAR13	BRALARDBS008	76	12	842,336524	850,596470	858,856416	83,08
22/1/2025	ALGAR TELECOM S.A.	ALGA27	BRALGTDBS076	1	1	730,792058	730,792058	730,792058	99,92
22/1/2025	ALGAR TELECOM S.A.	ALGAB1	BRALGTDBS0F6	141	7	1.046,509211	1.060,383542	1.074,420800	86,83
22/1/2025	ALGAR TELECOM S.A.	ALGAC2	BRALGTDBS0I0	144	1	1.036,386159	1.036,386159	1.036,386159	89,59
22/1/2025	ALIANCA GERACAO DE ENERGIA S/A	ALGE16	BRALGEDBS052	664	4	926,780287	926,787238	926,794189	88,63
22/1/2025	ALGAR TELECOM S.A.	ALGTA4	BRALGTDBS0K6	282	3	947,882478	962,181468	966,218188	90,28
22/1/2025	ALIANCA GERACAO DE ENERGIA S/A	ALIG13	BRALGEDBS029	12	2	860,390587	868,345554	876,300521	82,73
22/1/2025	ALIANCA GERACAO DE ENERGIA S/A	ALIG15	BRALGEDBS045	30	2	943,640903	943,640903	943,640903	90,95
22/1/2025	ALUBAR METAIS E CABOS S.A	ALMC12	BRALMCDBS005	10	3	757,974119	760,706816	767,083108	99,57
22/1/2025	ALTHAIA S.A. INDUSTRIA FARMACEUTICA	ALTF11	BRALTFDBS003	19874	20	1.006,495350	1.006,625691	1.006,756032	100,39
22/1/2025	ALUPAR INVESTIMENTO S/A	ALUP18	BRALUPDBS0C9	200	2	940,054810	940,130954	940,207098	91,41
22/1/2025	AMBIPAR PARTICIPACOES E EMPREENDIMENTOS S/A	AMBP16	BRAMBPDBS065	742	2	1.023,809621	1.023,835217	1.023,860813	99,17
22/1/2025	AMERICA  NET  S.A.	ANET11	BRANETDBS002	1096	4	829,365876	829,464860	829,600656	93,56
22/1/2025	AMERICA  NET  S.A.	ANET12	BRANETDBS010	6	2	1.112,403008	1.116,423094	1.120,443180	99,41
22/1/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA4	BRANHBDBS0J5	12337	9	1.033,754712	1.033,874885	1.034,248903	102,00
22/1/2025	CONCESSIONARIA DO SISTEMA ANHANGUERA-BANDEIRANTES S/A	ANHBA5	BRANHBDBS0K3	116742	16	996,594308	997,762858	1.000,294579	98,38
22/1/2025	AUTOPISTA FERNAO DIAS S/A	APFD19	BRAPFDDBS032	38	3	1.049,741477	1.061,685294	1.063,090449	93,12
22/1/2025	AUTOPISTA REGIS BITTENCOURT S/A	APRB18	BRAPRBDBS015	1520	2	1.181,343683	1.181,352543	1.181,361403	84,80
22/1/2025	ARMAC LOCACAO LOGISTICA E SERVICOS S.A.	ARML13	BRARMLDBS029	1940	4	1.045,926973	1.046,247712	1.046,568450	101,75
22/1/2025	ARMAC LOCACAO LOGISTICA E SERVICOS S.A.	ARML15	BRARMLDBS045	690	3	1.002,992988	1.002,992988	1.002,992988	97,02
22/1/2025	ARMAC LOCACAO LOGISTICA E SERVICOS S.A.	ARML25	BRARMLDBS052	7873	7	1.006,554299	1.006,806180	1.008,873663	97,32
22/1/2025	ARTERIS S.A.	ARTR19	BRARTRDBS070	280	2	1.251,979431	1.256,541867	1.261,104302	94,61
22/1/2025	ARTERIS S.A.	ARTRA1	BRARTRDBS088	5744	8	1.044,642244	1.044,743333	1.044,844421	99,95
22/1/2025	ARTERIS S.A.	ARTRA4	BRARTRDBS0A8	920	2	1.065,755270	1.066,775415	1.070,021330	101,08
22/1/2025	ARTERIS S.A.	ARTRA5	BRARTRDBS0B6	2420	4	1.040,988924	1.041,077893	1.041,179342	100,47
22/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAI28	BRASAIDBS077	596	2	1.007,842187	1.007,915891	1.007,989595	99,73
22/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAIA0	BRASAIDBS093	814	2	988,184560	988,209265	988,233970	97,78
22/1/2025	SENDAS  DISTRIBUIDORA S/A	ASAIA1	BRASAIDBS0A9	54	2	1.010,265598	1.010,273175	1.010,280752	97,40
22/1/2025	AGUAS DO SERTAO S.A.	ASER12	BRASERDBS013	2468	10	993,939772	993,959651	993,979530	94,45
22/1/2025	ASSURUA 5 ENERGIA S.A	ASSR21	BRASSRDBS013	2300	2	824,203014	824,203014	824,203014	541,76
22/1/2025	TRANSPORTADORA ASSOCIADA DE GAS S.A. - TAG	ATGP31	BRATGPDBS028	2	2	291.986,329547	291.988,519461	291.990,709375	100,76
22/1/2025	AUREN ENERGIA S.A.	AURE14	BRAUREDBS035	72	2	1.038,994185	1.039,001978	1.039,009771	101,07
22/1/2025	HAPVIDA PARTICIPACOES E INVESTIMENTOS S.A.	BCBF15	BRHAPVDBS071	1528	2	344,709215	344,717833	344,726451	100,50
22/1/2025	CLARO S/A	BCPSA4	BRBCPSDBS0B5	1824	8	1.051,695443	1.051,703331	1.051,711219	100,07
22/1/2025	BARREIRAS HOLDING S.A.	BHSA11	BRBHSADBS002	76250	15	965,912065	968,521183	969,472897	88,62
22/1/2025	BIOENERGETICA VALE DO PARACATU S/A.	BION16	BRBIONDBS036	500	4	998,002160	998,137159	998,272158	94,01
22/1/2025	BIOMETANO VERDE PAULINIA SA	BIOP11	BRBIOPDBS007	645	3	1.030,695767	1.030,900677	1.031,003132	99,94
22/1/2025	BELO MONTE TRANSMISSORA DE ENERGIA SPE S.A.	BLMN12	BRBLMNDBS026	3800	5	1.154,730850	1.156,840723	1.156,942503	97,74
22/1/2025	BRASKEM S/A	BRKMA6	BRBRKMDBS0A1	30	1	964,963678	964,963678	964,963678	94,22
22/1/2025	BRASKEM S/A	BRKMA8	BRBRKMDBS0D5	61	3	965,552113	965,552113	965,552113	94,24
22/1/2025	BRASKEM S/A	BRKMB8	BRBRKMDBS0E3	394	8	970,308505	970,308505	970,308505	94,66
22/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKP28	BRBRKPDBS055	60	3	1.059,322158	1.059,714049	1.062,261340	78,77
22/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA0	BRBRKPDBS071	87	1	1.033,236399	1.033,236399	1.033,236399	99,76
22/1/2025	BRK AMBIENTAL PARTICIPACOES S/A	BRKPA1	BRBRKPDBS089	20412	20	1.079,054577	1.079,364288	1.080,006965	102,47
22/1/2025	BR MALLS PARTICIPACOES S/A	BRMLB1	BRBRMLDBS0C6	1214	8	1.043,891857	1.043,917970	1.043,944053	99,69
22/1/2025	BRISANET SERVICOS DE TELECOMUNICACOES S.A.	BRST11	BRBRSTDBS001	407	13	1.228,819423	1.230,568561	1.233,480038	96,54
22/1/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA317	BRB3SADBS073	3618	8	1.039,321841	1.039,347713	1.039,373809	100,62
22/1/2025	B3 S.A. - BRASIL BOLSA BALCAO	BSA318	BRB3SADBS081	2000	1	1.015,398440	1.015,398440	1.015,398440	99,79
22/1/2025	BRAZIL TOWER CESSAO DE INFRA-ESTRUTURAS S.A.	BTCL11	BRBTCLDBS008	3632	2	1.026,363737	1.026,389397	1.026,415057	101,61
22/1/2025	V.TAL - REDE NEUTRA DE TELECOMUNICACOES S.A.	BTEL12	BRBTELDBS004	5311	10	1.014,402946	1.014,729035	1.018,698886	99,98
22/1/2025	BTG PACTUAL HOLDING S.A.	BTGH18	BRBTGHDBS049	7318	6	1.016,113023	1.016,389484	1.016,704650	100,29
22/1/2025	BORRACHAS VIPAL S.A.	BVPL11	BRBVPLDBS006	2200	4	908,011664	908,057067	908,102470	101,31
22/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC12	BRCAECDBS027	140	2	989,043679	989,051097	989,058515	95,88
22/1/2025	COMPANHIA DE AGUA E ESGOTO DO CEARA - CAGECE	CAEC21	BRCAECDBS019	8	2	1.201,022560	1.204,238972	1.207,455384	94,24
22/1/2025	CAMIL ALIMENTOS S/A	CAML19	BRCAMLDBS047	108	2	526,615480	526,619430	526,623380	101,05
22/1/2025	CONCESSIONARIA AUTO RAPOSO TAVARES S/A	CART13	BRRPTADBS033	42	2	11.005,548066	11.005,630608	11.005,713150	93,59
22/1/2025	COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN	CASN13	BRCASNDBS057	3776	4	1.058,395309	1.058,448231	1.058,501153	105,56
22/1/2025	COMPANHIA CATARINENSE DE AGUAS E SANEAMENTO - CASAN	CASN23	BRCASNDBS065	705	13	1.077,941210	1.091,792210	1.129,110532	101,71
22/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN12	BRCRBDDBS025	399	23	1.220,611271	1.245,597218	1.289,390952	83,79
22/1/2025	CONCESSIONARIA ROTA DAS BANDEIRAS S/A	CBAN32	BRCRBDDBS041	8	1	1.258,919502	1.258,919502	1.258,919502	84,35
22/1/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDA8	BRPCARDBS0E1	61	3	975,999098	975,999098	975,999098	95,26
22/1/2025	COMPANHIA BRASILEIRA DE DISTRIBUICAO	CBRDB8	BRPCARDBS0F8	2315	56	888,066419	915,189979	917,754207	89,28
22/1/2025	CICLUS AMBIENTAL RIO S.A	CCLS11	BRCCLSDBS008	224	20	989,789480	1.035,185063	1.041,960628	88,71
22/1/2025	CICLUS AMBIENTAL RIO S.A	CCLS21	BRCCLSDBS016	71	3	935,027310	938,010261	943,851872	84,87
22/1/2025	CCR S/A	CCROA5	BRCCRODBS0L5	369	2	873,766414	880,005926	881,544724	85,71
22/1/2025	CCR S/A	CCROA7	BRCCRODBS0O9	34452	21	1.003,348660	1.003,937717	1.004,223941	100,05
22/1/2025	CCR S/A	CCROB4	BRCCRODBS0K7	22	4	976,205083	976,813979	977,422875	94,07
22/1/2025	CCR S/A	CCROB6	BRCCRODBS0N1	537	10	1.030,333047	1.064,006282	1.099,998190	92,06
